ElapsedTime,Unix,VBUS,IBUS,DP,DM,CC1,CC2,TEMP,CHARGE,ENERGY,PWR
0:00:01.300, 1.300,12.00658,0.758402,0.033,0.048,0.004,1.59,35.578125,0.00028502506,0.0034188661,9.1058143
0:00:01.320, 1.320,11.988142,0.798808,0.032,0.047,0.003,1.589,35.578125,0.00028946288,0.0034720673,9.5762237
0:00:01.340, 1.340,12.006189,0.760031,0.031,0.047,0.003,1.586,35.578125,0.00029368527,0.0035227622,9.1250758
0:00:01.360, 1.360,11.986189,0.806223,0.031,0.044,0.004,1.59,35.578125,0.00029816429,0.0035764485,9.6635413
0:00:01.380, 1.380,11.986638,0.77127,0.031,0.045,0.004,1.59,35.578125,0.00030244912,0.0036278093,9.2449343
0:00:01.400, 1.400,12.004724,0.744621,0.033,0.048,0.003,1.588,35.578125,0.00030658591,0.0036774702,8.9389696
0:00:01.420, 1.420,12.001502,0.867001,0.04,0.055,0.003,1.588,35.585938,0.00031140258,0.0037352775,10.405314
0:00:01.440, 1.440,12.013103,0.733644,0.029,0.043,0.003,1.587,35.585938,0.00031547838,0.0037842405,8.8133409
0:00:01.460, 1.460,11.982673,0.798816,0.033,0.046,0.004,1.589,35.585938,0.00031991624,0.003837418,9.5719509
0:00:01.480, 1.480,11.982908,0.788612,0.033,0.049,0.003,1.588,35.585938,0.00032429742,0.0038899172,9.449865
0:00:01.500, 1.500,11.997127,0.673522,0.031,0.043,0.004,1.588,35.585938,0.00032803921,0.003934808,8.080329
0:00:01.520, 1.520,12.008611,0.777402,0.034,0.048,0.002,1.589,35.585938,0.00033235811,0.003986672,9.3355182
0:00:01.540, 1.540,11.988689,0.674822,0.033,0.045,0.003,1.589,35.578125,0.00033610712,0.0040316177,8.0902311
0:00:01.560, 1.560,11.969959,0.764832,0.033,0.046,0.001,1.59,35.578125,0.00034035619,0.0040824788,9.1550077
0:00:01.580, 1.580,12.001599,0.801934,0.033,0.048,0.001,1.589,35.578125,0.00034481138,0.0041359482,9.6244903
0:00:01.600, 1.600,11.995232,0.805725,0.031,0.042,0.004,1.59,35.578125,0.00034928763,0.0041896419,9.6648583
0:00:01.620, 1.620,12.007517,0.863243,0.033,0.05,0.004,1.591,35.578125,0.00035408342,0.0042472275,10.365405
0:00:01.640, 1.640,11.980173,0.782447,0.03,0.044,0.004,1.59,35.578125,0.00035843035,0.0042993044,9.3738504
0:00:01.660, 1.660,11.992244,0.815341,0.031,0.047,0.003,1.588,35.578125,0.00036296002,0.0043536253,9.7777682
0:00:01.680, 1.680,11.971287,0.771652,0.032,0.047,0.003,1.589,35.578125,0.00036724698,0.0044049457,9.2376676
0:00:01.700, 1.700,12.019373,0.884042,0.03,0.047,0.004,1.59,35.578125,0.00037215832,0.004463977,10.625631
0:00:01.720, 1.720,11.997634,0.663382,0.032,0.049,0.003,1.589,35.578125,0.00037584378,0.0045081937,7.9590144
0:00:01.740, 1.740,11.997048,0.757074,0.033,0.046,0.002,1.588,35.578125,0.00038004974,0.0045586529,9.0826531
0:00:01.760, 1.760,11.99742,0.809813,0.036,0.048,0.003,1.589,35.570313,0.00038454871,0.0046126288,9.7156667
0:00:01.780, 1.780,11.998845,0.798755,0.033,0.046,0.003,1.59,35.570313,0.00038898623,0.004665874,9.5841374
0:00:01.800, 1.800,11.998494,0.741579,0.029,0.043,0.004,1.591,35.570313,0.00039310612,0.0047153064,8.8978312
0:00:01.820, 1.820,12.013923,0.810472,0.035,0.05,0.003,1.589,35.570313,0.00039760874,0.0047694006,9.7369482
0:00:01.840, 1.840,11.984548,0.77403,0.033,0.048,0.003,1.589,35.570313,0.00040190891,0.0048209361,9.2763997
0:00:01.860, 1.860,11.995427,0.790962,0.031,0.046,0.003,1.588,35.570313,0.00040630314,0.0048736468,9.4879269
0:00:01.880, 1.880,12.009119,0.859642,0.032,0.045,0.002,1.589,35.570313,0.00041107893,0.0049309999,10.323543
0:00:01.900, 1.900,11.989685,0.721517,0.033,0.048,0.003,1.589,35.570313,0.00041508736,0.0049790596,8.6507616
0:00:01.920, 1.920,12.018181,0.780955,0.033,0.048,0.004,1.588,35.570313,0.00041942599,0.0050312022,9.3856585
0:00:01.940, 1.940,12.015252,0.850681,0.032,0.045,0.005,1.59,35.570313,0.000424152,0.0050879863,10.221147
0:00:01.960, 1.960,12.015271,0.727649,0.032,0.05,0.003,1.589,35.570313,0.00042819449,0.005136558,8.7428999
0:00:01.980, 1.980,12.014705,0.905037,0.035,0.051,0.003,1.587,35.570313,0.00043322248,0.0051969677,10.873753
0:00:02.000, 2.000,12.013084,0.646434,0.024,0.045,0.003,1.587,35.570313,0.00043681378,0.0052401103,7.7656659
0:00:02.020, 2.020,11.979509,0.794885,0.03,0.045,0.004,1.589,35.570313,0.00044122981,0.0052930121,9.522332
0:00:02.040, 2.040,12.000974,0.783892,0.031,0.046,0.003,1.589,35.570313,0.00044558476,0.0053452759,9.4074675
0:00:02.060, 2.060,11.984236,0.813253,0.033,0.047,0.003,1.589,35.570313,0.00045010283,0.0053994215,9.7462159
0:00:02.080, 2.080,11.983142,0.829907,0.031,0.045,0.005,1.589,35.570313,0.00045471343,0.0054546709,9.9448934
0:00:02.100, 2.100,11.993416,0.670464,0.032,0.051,0.003,1.589,35.570313,0.00045843823,0.005499344,8.0411537
0:00:02.120, 2.120,11.998494,0.835339,0.032,0.044,0.003,1.589,35.570313,0.000463079,0.0055550262,10.02281
0:00:02.140, 2.140,12.013162,0.647714,0.031,0.048,0.003,1.588,35.570313,0.00046667741,0.0055982545,7.7810932
0:00:02.160, 2.160,11.974588,0.837616,0.033,0.046,0.005,1.589,35.570313,0.00047133083,0.0056539773,10.030107
0:00:02.180, 2.180,12.02238,0.833025,0.041,0.055,0.003,1.587,35.570313,0.00047595875,0.0057096159,10.014943
0:00:02.200, 2.200,11.982791,0.812488,0.031,0.043,0.003,1.589,35.585938,0.00048047257,0.0057637041,9.7358739
0:00:02.220, 2.220,11.988045,0.759013,0.031,0.048,0.003,1.589,35.585938,0.00048468931,0.0058142545,9.099082
0:00:02.240, 2.240,12.01492,0.693459,0.031,0.044,0.003,1.589,35.585938,0.00048854186,0.0058605426,8.3318544
0:00:02.260, 2.260,12.012478,0.718346,0.032,0.047,0.002,1.586,35.585938,0.00049253267,0.0059084822,8.6291155
0:00:02.280, 2.280,12.012205,0.823678,0.033,0.048,0.003,1.589,35.585938,0.00049710866,0.0059634499,9.894189
0:00:02.300, 2.300,12.01115,0.828426,0.038,0.051,0.002,1.588,35.585938,0.00050171103,0.0060187296,9.9503489
0:00:02.320, 2.320,12.011599,0.728301,0.039,0.054,0.002,1.587,35.585938,0.00050575714,0.0060673299,8.7480596
0:00:02.340, 2.340,12.024373,0.77677,0.031,0.044,0.003,1.588,35.585938,0.00051007253,0.0061192197,9.3401722
0:00:02.360, 2.360,11.985213,0.700883,0.023,0.038,0.004,1.59,35.585938,0.00051396633,0.0061658877,8.400232
0:00:02.380, 2.380,12.019529,0.81518,0.034,0.047,0.003,1.588,35.585938,0.00051849511,0.0062203215,9.7980797
0:00:02.400, 2.400,12.00072,0.853425,0.032,0.048,0.005,1.589,35.5625,0.00052323636,0.0062772199,10.241714
0:00:02.420, 2.420,11.998338,0.927687,0.032,0.047,0.004,1.588,35.5625,0.00052839017,0.0063390571,11.130702
0:00:02.440, 2.440,11.986326,0.74895,0.03,0.044,0.002,1.588,35.5625,0.00053255101,0.0063889302,8.9771589
0:00:02.460, 2.460,11.987029,0.812235,0.036,0.053,0.003,1.588,35.5625,0.00053706342,0.0064430207,9.7362845
0:00:02.480, 2.480,11.986892,0.763122,0.032,0.047,0.004,1.588,35.5625,0.00054130299,0.0064938399,9.147461
0:00:02.500, 2.500,11.987048,0.908747,0.033,0.05,0.003,1.589,35.5625,0.00054635158,0.0065543576,10.893194
0:00:02.520, 2.520,11.988259,0.785755,0.033,0.045,0.003,1.591,35.5625,0.00055071689,0.0066066901,9.4198345
0:00:02.540, 2.540,11.98781,0.838904,0.032,0.048,0.004,1.59,35.5625,0.00055537747,0.0066625602,10.056622
0:00:02.560, 2.560,11.988142,0.649879,0.035,0.048,0.003,1.589,35.5625,0.00055898791,0.0067058426,7.7908417
0:00:02.580, 2.580,11.988005,0.742367,0.031,0.048,0.004,1.59,35.5625,0.00056311217,0.0067552843,8.8994993
0:00:02.600, 2.600,11.980838,0.716664,0.033,0.049,0.003,1.588,35.5625,0.00056709363,0.0068029856,8.5862353
0:00:02.620, 2.620,12.013377,0.861807,0.029,0.044,0.004,1.589,35.570313,0.00057188145,0.0068605034,10.353212
0:00:02.640, 2.640,11.97115,0.824073,0.031,0.05,0.003,1.588,35.570313,0.00057645963,0.0069153096,9.8651015
0:00:02.660, 2.660,11.996755,0.694409,0.031,0.048,0.003,1.589,35.570313,0.00058031746,0.006961591,8.3306546
0:00:02.680, 2.680,11.998181,0.780918,0.029,0.044,0.004,1.589,35.570313,0.00058465589,0.0070136443,9.3695955
0:00:02.700, 2.700,11.933318,0.849329,0.031,0.046,0.003,1.587,35.570313,0.00058937439,0.0070699516,10.135313
